vestir, el, pret. perfecto;vestir;nosić;el;pret_perfecto;ha vestido;;False;
vestir, ns, pret. perfecto;vestir;nosić;ns;pret_perfecto;hemos vestido;;False;
vestir, vs, pret. perfecto;vestir;nosić;vs;pret_perfecto;habéis vestido;;False;
vestir, ellos, pret. perfecto;vestir;nosić;ellos;pret_perfecto;han vestido;;False;
vestirse, yo, presente;vestirse;ubierać się;yo;presente;me visto;ubieram się;True;
vestirse, tu, presente;vestirse;ubierać się;tu;presente;te vistes;ubierasz się;True;
vestirse, el, presente;vestirse;ubierać się;el;presente;se viste;ubiera się się;True;
vestirse, ns, presente;vestirse;ubierać się;ns;presente;nos vestimos;ubieramy się się;False;
vestirse, vs, presente;vestirse;ubierać się;vs;presente;os vestís;ubieracie się;False;
vestirse, ellos, presente;vestirse;ubierać się;ellos;presente;se visten;ubieraą się;True;
vestirse, yo, pret. indefinido;vestirse;ubierać się;yo;pret_indefinido;me vestí;ubierałem się się;False;
vestirse, tu, pret. indefinido;vestirse;ubierać się;tu;pret_indefinido;te vestiste;ubierałeś się się;False;
vestirse, el, pret. indefinido;vestirse;ubierać się;el;pret_indefinido;se vistió;ubierał się się;True;
vestirse, ns, pret. indefinido;vestirse;ubierać się;ns;pret_indefinido;nos vestimos;ubieraliśmy się się;False;
vestirse, vs, pret. indefinido;vestirse;ubierać się;vs;pret_indefinido;os vestisteis;ubieraliście się się;False;
vestirse, ellos, pret. indefinido;vestirse;ubierać się;ellos;pret_indefinido;se vistieron;ubierali się się;True;
vestirse, yo, pret. perfecto;vestirse;ubierać się;yo;pret_perfecto;me he vestido;;False;
vestirse, tu, pret. perfecto;vestirse;ubierać się;tu;pret_perfecto;te has vestido;;False;
vestirse, el, pret. perfecto;vestirse;ubierać się;el;pret_perfecto;se ha vestido;;False;
vestirse, ns, pret. perfecto;vestirse;ubierać się;ns;pret_perfecto;nos hemos vestido;;False;
vestirse, vs, pret. perfecto;vestirse;ubierać się;vs;pret_perfecto;os habéis vestido;;False;
vestirse, ellos, pret. perfecto;vestirse;ubierać się;ellos;pret_perfecto;se han vestido;;False;
volver, yo, presente;volver;wracać;yo;presente;vuelvo;wracam;True;
volver, tu, presente;volver;wracać;tu;presente;vuelves;wracasz;True;
volver, el, presente;volver;wracać;el;presente;vuelve;wraca;True;
volver, ns, presente;volver;wracać;ns;presente;volvemos;wracamy;False;
volver, vs, presente;volver;wracać;vs;presente;volvéis;wracacie;False;
volver, ellos, presente;volver;wracać;ellos;presente;vuelven;wracaą;True;
volver, yo, pret. indefinido;volver;wracać;yo;pret_indefinido;volví;wracałem;False;
volver, tu, pret. indefinido;volver;wracać;tu;pret_indefinido;volviste;wracałeś;False;
volver, el, pret. indefinido;volver;wracać;el;pret_indefinido;volvió;wracał;False;
volver, ns, pret. indefinido;volver;wracać;ns;pret_indefinido;volvimos;wracaliśmy;False;
volver, vs, pret. indefinido;volver;wracać;vs;pret_indefinido;volvisteis;wracaliście;False;
volver, ellos, pret. indefinido;volver;wracać;ellos;pret_indefinido;volvieron;wracali;False;
volver, yo, pret. perfecto;volver;wracać;yo;pret_perfecto;he vuelto;;True;
volver, tu, pret. perfecto;volver;wracać;tu;pret_perfecto;has vuelto;;True;
volver, el, pret. perfecto;volver;wracać;el;pret_perfecto;ha vuelto;;True;
volver, ns, pret. perfecto;volver;wracać;ns;pret_perfecto;hemos vuelto;;True;
volver, vs, pret. perfecto;volver;wracać;vs;pret_perfecto;habéis vuelto;;True;
volver, ellos, pret. perfecto;volver;wracać;ellos;pret_perfecto;han vuelto;;True;
